record_id,dept_name,dept,admission_type,page_title,section_title,title,content,schedule_date,source_url,crawled_at,source_sheet,missing_fields,admission_type_norm,schedule_date_raw,min_gpa,admission_id
aic_admission_ug_학사과정 입학 안내_fecb9722e3_fecb9722__item_0001,AI컴퓨팅학과,aic,admission_info,학사과정 입학 안내,입학처 홈,학부 (한국인),한국인 학부 신입생 모집 안내입니다.,,https://aic.kaist.ac.kr/#/admission-ug,2026-05-26T13:24:44.960971+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",general_info,,,aic_admission_ug_학사과정 입학 안내_fecb9722e3_fecb9722__item_0001
aic_admission_ug_학사과정 입학 안내_fecb9722e3_fecb9722__item_0002,AI컴퓨팅학과,aic,admission_info,학사과정 입학 안내,학부 (한국인),학부 (외국인),외국인 학부 신입생 모집 안내입니다.,,https://aic.kaist.ac.kr/#/admission-ug,2026-05-26T13:24:44.960971+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",general_info,,,aic_admission_ug_학사과정 입학 안내_fecb9722e3_fecb9722__item_0002
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0001,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,석사과정,"과정: 석사과정
지원 자격: 학사학위자 (혹은 입학시점까지 졸업이 가능한 학사 졸업예정자)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0001
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0002,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,박사과정,"과정: 박사과정
지원 자격: 석사학위자 (혹은 입학시점까지 졸업이 가능한 석사 졸업예정자)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0002
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0003,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,석박사 통합과정,"과정: 석박사 통합과정
지원 자격: 학사학위자 (혹은 입학시점까지 졸업이 가능한 학사 졸업예정자)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0003
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0004,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,(KAIST석사재학생) 석박사 통합과정,"과정: (KAIST석사재학생) 석박사 통합과정
지원 자격: 한국과학기술원 석사과정을 1학기만 이수한 자 (2학기 이상 이수자는 자격 없음)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0004
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0005,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,(KAIST학사재학생) 학·석박통합연계과정,"과정: (KAIST학사재학생) 학·석박통합연계과정
지원 자격: 1. 입시 기준일까지 3학기~4학기만 이수한 KAIST 학사과정 재학생 (5학기 이상 이수자는 자격 없음) 2. 69학점 이상의 학점을 취득 3. 누적 평점평균이 3.7 이상 (단, KAIST 소속으로 수행한 우수 연구실적을 제출하는 경우 성적제한 없음)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,schedule_date,eligibility,3.7,3.7,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0005
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0006,AI컴퓨팅학과,aic,admission_schedule,대학원과정 입학 안내,2026학년도 가을학기 입학 신입생 입학전형 일정표,원서접수(서류제출 포함),"구분: 원서접수(서류제출 포함)
지원일정: 2026. 03. 27(금) 10:00 ~ 04. 07(화) 17:30
접수방법: KAIST 입시시스템 (https://gradapply.kaist.ac.kr)에서 지원서 작성 및 전형료 결제",2026-03-27,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,min_gpa,schedule,2026-03-27,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0006
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0008,AI컴퓨팅학과,aic,admission_schedule,대학원과정 입학 안내,2026학년도 가을학기 입학 신입생 입학전형 일정표,2단계 전형(면접),"구분: 2단계 전형(면접)
지원일정: 2026. 05. 16(토) ~ 05. 26(화)
접수방법: 개인별 2단계 전형 일정 및 장소 확인(입시시스템을 통하여 공지)",2026-05-16,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,min_gpa,schedule,2026-05-16,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0008
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0010,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,2026학년도 가을학기 입학 (KAIST 학사 재학생 대상)학·석박통합연계과정 및 (KAIST 석사과정 재학생 대상) 석사·박사학위통합과정 입학전형 일정표,원서접수(서류제출 포함),"구분: 원서접수(서류제출 포함)
지원일정: 2026. 04. 08(수) 10:00 ~ 04. 14(화) 17:30
접수방법: KAIST 입시시스템 (https://gradapply.kaist.ac.kr)에서 지원서 작성 및 전형료 결제",2026-04-08,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,min_gpa,eligibility,2026-04-08,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0010
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0011,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,2026학년도 가을학기 입학 (KAIST 학사 재학생 대상)학·석박통합연계과정 및 (KAIST 석사과정 재학생 대상) 석사·박사학위통합과정 입학전형 일정표,1단계 합격자 발표,"구분: 1단계 합격자 발표
지원일정: 2026. 05. 14(목) 14:00 이후
접수방법: KAIST 입시시스템 (https://gradapply.kaist.ac.kr 합격자발표) 개인별 2단계 전형 일정 및 장소 확인(입시시스템을 통하여 공지)",2026-05-14,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,min_gpa,eligibility,2026-05-14,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0011
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0014,AI컴퓨팅학과,aic,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,석사과정,"과정: 석사과정
신청 시기: 최종 합격자 발표 및 석사 OT 이후 매칭",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0014
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0015,AI컴퓨팅학과,aic,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,박사과정,"과정: 박사과정
신청 시기: 원서접수 전 매칭 (원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0015
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0016,AI컴퓨팅학과,aic,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,재학생 석박사통합과정,"과정: 재학생 석박사통합과정
신청 시기: 원서접수 전 매칭 (원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0016
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0017,AI컴퓨팅학과,aic,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,학·석박통합연계과정,"과정: 학·석박통합연계과정
신청 시기: 원서접수 전 매칭 (원서접수 전 지도예정교수와 사전협의 후 지원)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0017
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0026,AI컴퓨팅학과,aic,scholarship,대학원과정 입학 안내,학생 구분,국비 장학생,학생 교육경비의 일부를 정부재원으로 지원하는 제도입니다.,,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0026
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0027,AI컴퓨팅학과,aic,scholarship,대학원과정 입학 안내,국비 장학생,KAIST 장학생,학생 교육경비를 지도교수의 연구비에서 지원하는 제도로 입학 시 학생은 교육경비를 지원하는 교수의 지도학생이 되므로 교수의 전공에 따라 학생의 전공분야가 제한될 수 있습니다.,,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0027
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0028,AI컴퓨팅학과,aic,scholarship,대학원과정 입학 안내,KAIST 장학생,일반 장학생,산업체/연구기관/국가기관/교육기관의 추천을 받아 추천기관이 교육비를 부담하는 제도입니다. 지원자는 소속 기관장으로부터 교육비 부담 및 추천 서류를 제출해야 합니다.,,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0028
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0029,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,석사과정,학사학위자 (혹은 입학시점까지 졸업이 가능한 학사 졸업예정자),,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0029
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0030,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,박사과정,석사학위자 (혹은 입학시점까지 졸업이 가능한 석사 졸업예정자),,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0030
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0031,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,석박사 통합과정,학사학위자 (혹은 입학시점까지 졸업이 가능한 학사 졸업예정자),,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0031
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0032,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,(KAIST석사재학생) 석박사 통합과정,한국과학기술원 석사과정을 1학기만 이수한 자 (2학기 이상 이수자는 자격 없음),,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0032
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0033,AI컴퓨팅학과,aic,admission_eligibility,대학원과정 입학 안내,지원 자격,(KAIST학사재학생) 학·석박통합연계과정,"1. 입시 기준일까지 3학기~4학기만 이수한 KAIST 학사과정 재학생 (5학기 이상 이수자는 자격 없음)
2. 69학점 이상의 학점을 취득
3. 누적 평점평균이 3.7 이상 (단, KAIST 소속으로 수행한 우수 연구실적을 제출하는 경우 성적제한 없음)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,schedule_date,eligibility,3.7,3.7,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0033
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0036,AI컴퓨팅학과,aic,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,재학생 석박사통합과정,"원서접수 전 매칭
(원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0036
aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0038,AI컴퓨팅학과,aic,scholarship,대학원과정 입학 안내,지도 교수 신청 관련 사항,지도 교수 신청 관련 사항,"국비로 입학한 학생은 AI컴퓨팅학과 모든 교수를 지도교수로 신청할 수 있습니다. 신청한 지도교수가 국비TO가 있고 학생지도를 희망할 경우 매칭이 됩니다.
교수의 연구비에서 지원받는 KAIST 장학생으로 입학한 학생은 연구비 지원 교수만이 지도교수가 될 수 있습니다.
KAIST프로그램 장학생은 KAIST프로그램 참여 교수만을 지도교수로 신청할 수 있습니다.
일반 장학생은 AI컴퓨팅학과 모든 교수를 지도교수로 신청할 수 있습니다.
지도교수 신청 시기
과정
신청 시기
석사과정
최종 합격자 발표 및 석사 OT 이후 매칭
박사과정
원서접수 전 매칭
(원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수)
재학생 석박사통합과정
학·석박통합연계과정
원서접수 전 매칭 (원서접수 전 지도예정교수와 사전협의 후 지원)",,https://aic.kaist.ac.kr/#/admission-grad,2026-05-26T13:24:49.378406+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0038
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0003,AI시스템학과,ai_systems,admission_eligibility,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,석박사 통합과정 Integrated MS-PhD,"과정 Program: 석박사 통합과정 Integrated MS-PhD
지원 자격 Requirements: 학사학위 취득자 또는 입학 시 취득 예정인 자 (졸업예정자) Bachelor's degree holder or expected graduate by enrollment date",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0003
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0005,AI시스템학과,ai_systems,admission_eligibility,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,(KAIST학사재학생) 학-석박통합연계과정 (KAIST Undergrad. Students) Integrated UG-MS-PhD Track,"과정 Program: (KAIST학사재학생) 학-석박통합연계과정 (KAIST Undergrad. Students) Integrated UG-MS-PhD Track
지원 자격 Requirements: 1. 입시 기준일까지 3학기~4학기만 이수한 KAIST 학사과정 재학생 (5학기 이상 이수자는 자격 없음) 2. 69학점 이상의 학점을 취득 3. 누적 평점평균이 3.7 이상 (단, KAIST 소속으로 수행한 우수 연구실적을 제출하는 경우 성적제한 없음) 1. Current KAIST undergraduate students who have completed only 3 to 4 semesters as of the admissions deadline (Those who have completed 5 or more semesters are ineligible) 2. Earned a minimum of 69 credits 3. A cumulative GPA of 3.7 or higher (However, the GPA requirement is waived for those who submit evidence of outstanding research achievements conducted at KAIST)",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,schedule_date,eligibility,3.7,3.7,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0005
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0006,AI시스템학과,ai_systems,admission_eligibility,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,전체 지원 (석박사/석박사통합 등) Application (All programs),"구분 Stage: 전체 지원 (석박사/석박사통합 등) Application (All programs)
지원일정 Date: 2026. 03. 27 (금) 10:00 ~ 04. 07 (화) 17:30
참수방법 How to Apply: KAIST 입시시스템( gradapply.kaist.ac.kr )에서 지원서 작성 및 전형료 납부 Submit application and pay fee via gradapply.kaist.ac.kr",2026-03-27,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,min_gpa,eligibility,2026-03-27,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0006
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0008,AI시스템학과,ai_systems,admission_eligibility,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,2차 면접 (면접) 2nd Round (Interview),"구분 Stage: 2차 면접 (면접) 2nd Round (Interview)
지원일정 Date: 2026. 05. 16 (토) ~ 05. 26 (화)
참수방법 How to Apply: 세부 2차 면접 일정 및 장소 특이(입시시스템을 통해 공지) Detailed schedule and location announced via the admissions system",2026-05-16,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,min_gpa,eligibility,2026-05-16,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0008
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0010,AI시스템학과,ai_systems,admission_eligibility,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,원서접수(서류제출 포함) (석박사/석박사통합 대상) Application (All programs),"구분 Stage: 원서접수(서류제출 포함) (석박사/석박사통합 대상) Application (All programs)
지원일정 Date: 2026. 04. 08 (수) 10:00 ~ 04. 14 (화) 17:30
참수방법 How to Apply: KAIST 입시시스템( gradapply.kaist.ac.kr )에서 지원서 작성 및 전형료 납부 Submit application and pay fee via gradapply.kaist.ac.kr",2026-04-08,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,min_gpa,eligibility,2026-04-08,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0010
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0011,AI시스템학과,ai_systems,admission_eligibility,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,1차 합격자 발표 1st Round Results,"구분 Stage: 1차 합격자 발표 1st Round Results
지원일정 Date: 2026. 05. 14 (목) 14:00 이후
참수방법 How to Apply: KAIST 입시시스템( gradapply.kaist.ac.kr ) 합격자 발표 및 2차면접 세부일정 공지 Results and 2nd round interview details posted on admissions system",2026-05-14,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,min_gpa,eligibility,2026-05-14,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0011
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0014,AI시스템학과,ai_systems,advisor_matching,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,석사과정 Master's,"과정 Program: 석사과정 Master's
선정 시기 Timing: 최종 합격자 발표 및 석사 OT 이후 매칭 Matched after the final acceptance announcement and Master's orientation",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0014
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0016,AI시스템학과,ai_systems,advisor_matching,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,재학생 석박사통합과정 KAIST MS Student Integrated MS-PhD Track,"과정 Program: 재학생 석박사통합과정 KAIST MS Student Integrated MS-PhD Track
선정 시기 Timing: 원서접수 전 매칭 (원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수) Matched before application submission (Contact the prospective advisor in advance for prior consultation; one advisor must be entered in the online application form)",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0016
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0017,AI시스템학과,ai_systems,advisor_matching,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,학-석박통합연계과정 UG-MS-PhD Integrated,"과정 Program: 학-석박통합연계과정 UG-MS-PhD Integrated
선정 시기 Timing: 원서접수 전 매칭 (원서접수 전 지도예정교수와 사전협의 후 지원) Matched before application submission (prior consultation with prospective advisor required before applying)",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0017
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0018,AI시스템학과,ai_systems,admission_eligibility,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,AI시스템학과 소개서 다운로드 Download AI Systems Brochure,"박사과정, 석사과정, (KAIST 석사재학생) 석박사 통합과정,
We recruit new students for doctoral, master's, and integrated programs,
(KAIST 학사재학생) 학-석박통합연계과정 신입생을 모집합니다.
including the undergraduate-to-master's integrated track for KAIST undergraduates.
AI시스템학과 소개서 다운로드
Download AI Systems Brochure
입학처 홈페이지 바로가기",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0018
