record_id,dept_name,dept,admission_type,page_title,section_title,title,content,schedule_date,source_url,crawled_at,source_sheet,missing_fields,admission_type_norm,schedule_date_raw,min_gpa,admission_id
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0024,AI시스템학과,ai_systems,scholarship,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,국비 장학생,"Gov't Scholarship
학생 교육경비의 일부를 정부재원으로 지원하는 제도입니다.
This is a system where a portion of student educational expenses is supported by government funding.",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0024
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0025,AI시스템학과,ai_systems,scholarship,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,KAIST 장학생,"KAIST Scholarship
학생 교육경비를 지도교수의 연구비에서 지원하는 제도로 입학 시 학생은 교육경비를 지원하는 교수의 지도학생이 되므로 교수의 전공에 따라 학생의 전공분야가 제한될 수 있습니다.
Under this system, educational expenses are covered by the advisor's research funds. As students become advisees of the supporting professor upon admission, their field of study may be limited depending on the professor's specialization.",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0025
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0026,AI시스템학과,ai_systems,scholarship,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,일반 장학생,"General Scholarship
산업체/연구기관/국가기관/교육기관의 추천을 받아 추천기관이 교육비를 부담하는 제도입니다. 지원자는 소속 기관장으로부터 교육비 부담 및 추천 서류를 제출해야 합니다.
This is a system where applicants are recommended by an industrial, research, state, or educational institution, which in turn covers the educational costs. Applicants are required to submit a letter of recommendation and a financial support agreement signed by the head of their respective organization.",,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0026
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0029,AI시스템학과,ai_systems,admission_eligibility,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,gradapply.kaist.ac.kr,"최종합격자 발표
Final Results
2026. 06. 25 (목) 14:00 이후
KAIST 입시시스템(
gradapply.kaist.ac.kr
) 합격자 발표
Results posted on",2026-06-25,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,min_gpa,eligibility,2026-06-25,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0029
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0037,AI시스템학과,ai_systems,scholarship,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,국비로 입학한 학생은 AI시스템학과 모든 교수를 지도교수로 신청할 수 있습니다. 신청한 지도교수가 국비TO가 있고 학생지도를 희망할 경우 매칭이 됩니다.,Students admitted under a government scholarship may apply to any faculty member in the Department of AI Systems as their advisor. Matching occurs when the requested advisor has an available government scholarship slot and is willing to supervise.,,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0037
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0038,AI시스템학과,ai_systems,scholarship,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,교수의 연구비에서 지원받는 KAIST 장학생으로 입학한 학생은 연구비 지원 교수만이 지도교수가 될 수 있습니다.,Students admitted as KAIST scholarship students funded by a professor's research grant may only designate that funding professor as their advisor.,,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0038
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0039,AI시스템학과,ai_systems,scholarship,대학원과정 입학 안내 Graduate Admission,대학원과정 입학 안내 Graduate Admission,KAIST프로그램 장학생은 KAIST프로그램 참여 교수만을 지도교수로 신청할 수 있습니다.,KAIST program scholarship students may only apply to faculty participating in the KAIST program as their advisor.,,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0039
ax_admission_ug_학사과정 입학 안내_aab43a96b8_aab43a96__item_0001,AX학과,ax,admission_eligibility,학사과정 입학 안내,학사과정 입학 안내,입학처 홈,"KAIST 학부생은 전공선택 없이 무학과로 입학을 하고 있습니다.
무학과 입학 후 2학기 때 AX 전공을 포함한 다양한 전공을 선택하고 있습니다.
이에 대한 자세한 설명은 KAIST 입학처 홈페이지에서 제공하고 있습니다.
* 아래 입시 관련 내용은 확정되지 않았으며 추후 수정될 수 있습니다.
입학처 홈
KAIST 입학처 메인 홈페이지를 방문하세요.
학부 (한국인)
한국인 학부 신입생 모집 안내입니다.
학부 (외국인)
외국인 학부 신입생 모집 안내입니다.",,https://ax.kaist.ac.kr/#/admission-ug,2026-05-26T13:28:56.589155+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_ug_학사과정 입학 안내_aab43a96b8_aab43a96__item_0001
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0001,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,석사과정,"과정: 석사과정
지원 자격: 학사학위자 (혹은 입학시점까지 졸업이 가능한 학사 졸업예정자)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0001
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0002,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,박사과정,"과정: 박사과정
지원 자격: 석사학위자 (혹은 입학시점까지 졸업이 가능한 석사 졸업예정자)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0002
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0003,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,석박사 통합과정,"과정: 석박사 통합과정
지원 자격: 학사학위자 (혹은 입학시점까지 졸업이 가능한 학사 졸업예정자)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0003
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0004,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,(KAIST석사재학생) 석박사 통합과정,"과정: (KAIST석사재학생) 석박사 통합과정
지원 자격: 한국과학기술원 석사과정을 1학기만 이수한 자 (2학기 이상 이수자는 자격 없음)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0004
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0005,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,(KAIST학사재학생) 학·석박통합연계과정,"과정: (KAIST학사재학생) 학·석박통합연계과정
지원 자격: 1. 입시 기준일까지 3학기~4학기만 이수한 KAIST 학사과정 재학생 (5학기 이상 이수자는 자격 없음) 2. 69학점 이상의 학점을 취득 3. 누적 평점평균이 3.7 이상 (단, KAIST 소속으로 수행한 우수 연구실적을 제출하는 경우 성적제한 없음)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,schedule_date,eligibility,3.7,3.7,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0005
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0006,AX학과,ax,admission_schedule,대학원과정 입학 안내,2026학년도 가을학기 입학 신입생 입학전형 일정표,원서접수(서류제출 포함),"구분: 원서접수(서류제출 포함)
지원일정: 2026. 03. 27(금) 10:00 ~ 04. 07(화) 17:30
접수방법: KAIST 입시시스템 (https://gradapply.kaist.ac.kr)에서 지원서 작성 및 전형료 결제",2026-03-27,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,min_gpa,schedule,2026-03-27,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0006
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0008,AX학과,ax,admission_schedule,대학원과정 입학 안내,2026학년도 가을학기 입학 신입생 입학전형 일정표,2단계 전형(면접),"구분: 2단계 전형(면접)
지원일정: 2026. 05. 16(토) ~ 05. 26(화)
접수방법: 개인별 2단계 전형 일정 및 장소 확인(입시시스템을 통하여 공지)",2026-05-16,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,min_gpa,schedule,2026-05-16,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0008
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0010,AX학과,ax,admission_eligibility,대학원과정 입학 안내,2026학년도 가을학기 입학 (KAIST 학사 재학생 대상)학·석박통합연계과정 및 (KAIST 석사과정 재학생 대상) 석사·박사학위통합과정 입학전형 일정표,원서접수(서류제출 포함),"구분: 원서접수(서류제출 포함)
지원일정: 2026. 04. 08(수) 10:00 ~ 04. 14(화) 17:30
접수방법: KAIST 입시시스템 (https://gradapply.kaist.ac.kr)에서 지원서 작성 및 전형료 결제",2026-04-08,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,min_gpa,eligibility,2026-04-08,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0010
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0011,AX학과,ax,admission_eligibility,대학원과정 입학 안내,2026학년도 가을학기 입학 (KAIST 학사 재학생 대상)학·석박통합연계과정 및 (KAIST 석사과정 재학생 대상) 석사·박사학위통합과정 입학전형 일정표,1단계 합격자 발표,"구분: 1단계 합격자 발표
지원일정: 2026. 05. 14(목) 14:00 이후
접수방법: KAIST 입시시스템 (https://gradapply.kaist.ac.kr 합격자발표) 개인별 2단계 전형 일정 및 장소 확인(입시시스템을 통하여 공지)",2026-05-14,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,min_gpa,eligibility,2026-05-14,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0011
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0014,AX학과,ax,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,석사과정,"과정: 석사과정
신청 시기: 최종 합격자 발표 및 석사 OT 이후 매칭",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0014
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0015,AX학과,ax,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,박사과정,"과정: 박사과정
신청 시기: 원서접수 전 매칭 (원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0015
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0016,AX학과,ax,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,재학생 석박사통합과정,"과정: 재학생 석박사통합과정
신청 시기: 원서접수 전 매칭 (원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0016
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0017,AX학과,ax,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,학·석박통합연계과정,"과정: 학·석박통합연계과정
신청 시기: 원서접수 전 매칭 (원서접수 전 지도예정교수와 사전협의 후 지원)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0017
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0018,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,석사과정,학사학위자 (혹은 입학시점까지 졸업이 가능한 학사 졸업예정자),,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0018
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0019,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,박사과정,석사학위자 (혹은 입학시점까지 졸업이 가능한 석사 졸업예정자),,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0019
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0020,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,석박사 통합과정,학사학위자 (혹은 입학시점까지 졸업이 가능한 학사 졸업예정자),,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0020
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0021,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,(KAIST석사재학생) 석박사 통합과정,한국과학기술원 석사과정을 1학기만 이수한 자 (2학기 이상 이수자는 자격 없음),,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0021
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0022,AX학과,ax,admission_eligibility,대학원과정 입학 안내,지원 자격,(KAIST학사재학생) 학·석박통합연계과정,"1. 입시 기준일까지 3학기~4학기만 이수한 KAIST 학사과정 재학생 (5학기 이상 이수자는 자격 없음)
2. 69학점 이상의 학점을 취득
3. 누적 평점평균이 3.7 이상 (단, KAIST 소속으로 수행한 우수 연구실적을 제출하는 경우 성적제한 없음)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,schedule_date,eligibility,3.7,3.7,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0022
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0033,AX학과,ax,advisor_matching,대학원과정 입학 안내,지도교수 신청 시기,재학생 석박사통합과정,"원서접수 전 매칭
(원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",advisor_matching,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0033
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0035,AX학과,ax,scholarship,대학원과정 입학 안내,학생 구분,국비 장학생,학생 교육경비의 일부를 정부재원으로 지원하는 제도입니다.,,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0035
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0036,AX학과,ax,scholarship,대학원과정 입학 안내,국비 장학생,KAIST 장학생,학생 교육경비를 지도교수의 연구비에서 지원하는 제도로 입학 시 학생은 교육경비를 지원하는 교수의 지도학생이 되므로 교수의 전공에 따라 학생의 전공분야가 제한될 수 있습니다.,,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0036
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0037,AX학과,ax,scholarship,대학원과정 입학 안내,KAIST 장학생,일반 장학생,산업체/연구기관/국가기관/교육기관의 추천을 받아 추천기관이 교육비를 부담하는 제도입니다. 지원자는 소속 기관장으로부터 교육비 부담 및 추천 서류를 제출해야 합니다.,,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0037
ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0038,AX학과,ax,scholarship,대학원과정 입학 안내,지도 교수 신청 관련 사항,지도 교수 신청 관련 사항,"국비로 입학한 학생은 AX 전공 모든 교수를 지도교수로 신청할 수 있습니다. 신청한 지도교수가 국비TO가 있고 학생지도를 희망할 경우 매칭이 됩니다.
교수의 연구비에서 지원받는 KAIST 장학생으로 입학한 학생은 연구비 지원 교수만이 지도교수가 될 수 있습니다.
KAIST프로그램 장학생은 KAIST프로그램 참여 교수만을 지도교수로 신청할 수 있습니다.
일반 장학생은 AX 전공 모든 교수를 지도교수로 신청할 수 있습니다.
지도교수 신청 시기
과정
신청 시기
석사과정
최종 합격자 발표 및 석사 OT 이후 매칭
박사과정
원서접수 전 매칭
(원서접수 전 지도예정교수 컨택하여 사전 협의 후 지원, 온라인 원서접수 시 지도예정교수 1명 입력 필수)
재학생 석박사통합과정
학·석박통합연계과정
원서접수 전 매칭 (원서접수 전 지도예정교수와 사전협의 후 지원)",,https://ax.kaist.ac.kr/#/admission-grad,2026-05-26T13:29:00.877880+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",scholarship,,,ax_admission_grad_대학원과정 입학 안내_67f392c80c_67f392c8__item_0038
fx_admission_입학_e346abe688_e346abe6__item_0001,AI미래학과,fx,admission_eligibility,입학,2026학년도 가을학기 일반대학원 신입생 모집,모집과정,"석사과정
박사과정
석·박사 통합과정
(KAIST 석사 재학생) 석·박사 통합과정
(KAIST 학사 재학생) 학·석·박 통합연계과정",,https://fx.kaist.ac.kr/#admission,2026-05-26T13:30:46.905542+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",eligibility,,,fx_admission_입학_e346abe688_e346abe6__item_0001
fx_admission_입학_e346abe688_e346abe6__item_0002,AI미래학과,fx,admission_eligibility,입학,모집과정,원서접수 일정 (서류제출 포함),"일반 전형: 2026. 3. 27.(금) 10:00 ~ 4. 7.(화) 17:30
KAIST 재학생 전형: 2026. 4. 8.(수) 10:00 ~ 4. 14.(화) 17:30",2026-03-27,https://fx.kaist.ac.kr/#admission,2026-05-26T13:30:46.905542+00:00,admission_clean,min_gpa,eligibility,2026-03-27,,fx_admission_입학_e346abe688_e346abe6__item_0002
fx_admission_입학_e346abe688_e346abe6__item_0003,AI미래학과,fx,admission_schedule,입학,원서접수 일정 (서류제출 포함),공통 전형 일정,"1단계 합격자 발표: 2026. 5. 14.(목) 14:00 이후
2단계 전형(면접): 2026. 5. 16.(토) ~ 5. 26.(화)
최종 합격자 발표: 2026. 6. 25.(목) 14:00 이후",2026-05-14,https://fx.kaist.ac.kr/#admission,2026-05-26T13:30:46.905542+00:00,admission_clean,min_gpa,schedule,2026-05-14,,fx_admission_입학_e346abe688_e346abe6__item_0003
fx_admission_입학_e346abe688_e346abe6__item_0004,AI미래학과,fx,admission_eligibility,입학,공통 전형 일정,주요 지원자격,"석사 및 통합과정: 학사학위자 또는 입학 시점 졸업예정자
박사과정: 석사학위자 또는 입학 시점 졸업예정자
KAIST 석사 재학생: 석사과정 1학기만 이수한 자
KAIST 학사 재학생: 3~4학기 이수, 69학점 이상 취득, 누적 평점 3.7 이상 (우수 연구실적 제출 시 성적 제한 없음)",,https://fx.kaist.ac.kr/#admission,2026-05-26T13:30:46.905542+00:00,admission_clean,schedule_date,eligibility,3.7,3.7,fx_admission_입학_e346abe688_e346abe6__item_0004
fx_admission_입학_e346abe688_e346abe6__item_0005,AI미래학과,fx,admission_info,입학,2026학년도 가을학기 일반대학원 신입생 모집,2026학년도 가을학기 일반대학원 신입생 모집,"지원하기
KAIST 입시시스템 (gradapply.kaist.ac.kr)",,https://fx.kaist.ac.kr/#admission,2026-05-26T13:30:46.905542+00:00,admission_clean,"schedule_date, schedule_date_raw, min_gpa",general_info,,,fx_admission_입학_e346abe688_e346abe6__item_0005
ai_systems_site_news_news_5d718c2b89_5d718c2b__item_0005,AI시스템학과,ai_systems,admission_schedule_or_process,소식 및 행사 News & Events,,지원기간 Application Period,"구분 Stage: 지원기간 Application Period
대상 Applicants: 신입생 New Applicants
일시 Date: 2026. 03. 27 (금) ~ 04. 07 (화) Mar. 27 (Fri) ~ Apr. 07 (Tue), 2026",2026-03-27,https://ai-systems.kaist.ac.kr/news,2026-05-26T13:27:21.084886+00:00,events_clean,"section_title, min_gpa",schedule,2026-03-27,,ai_systems_site_news_news_5d718c2b89_5d718c2b__item_0005
ai_systems_site_news_news_5d718c2b89_5d718c2b__item_0007,AI시스템학과,ai_systems,admission_schedule_or_process,소식 및 행사 News & Events,,1차 서류심사결과 발표 1st Round Results (Document Review),"구분 Stage: 1차 서류심사결과 발표 1st Round Results (Document Review)
대상 Applicants: 공통 All
일시 Date: 2026. 05. 14 (목) 14:00 이후 May 14 (Thu), 2026, after 14:00",2026-05-14,https://ai-systems.kaist.ac.kr/news,2026-05-26T13:27:21.084886+00:00,events_clean,"section_title, min_gpa",schedule,2026-05-14,,ai_systems_site_news_news_5d718c2b89_5d718c2b__item_0007
ai_systems_site_news_news_5d718c2b89_5d718c2b__item_0008,AI시스템학과,ai_systems,admission_schedule_or_process,소식 및 행사 News & Events,,2차 면접 2nd Round (Interview),"구분 Stage: 2차 면접 2nd Round (Interview)
대상 Applicants: 공통 All
일시 Date: 2026. 05. 16 (토) ~ 05. 26 (화) May 16 (Sat) ~ May 26 (Tue), 2026",2026-05-16,https://ai-systems.kaist.ac.kr/news,2026-05-26T13:27:21.084886+00:00,events_clean,"section_title, min_gpa",schedule,2026-05-16,,ai_systems_site_news_news_5d718c2b89_5d718c2b__item_0008
